Project_Name;Class_Name;Release_ID;Size_LOC;N_Methods;NR_Release;NR_Total;Nfix_Release;Nfix_Total;Nauth_Release;Nauth_Total;MAX_LOC_Added_Release;Churn_Release;Churn_Total;AVG_Churn_Release;MAX_ChgSet_Release;N_Multi_Release;Sum_Multi_ChgSet_Release;Age_Weeks;Weighted_Age;ND;Entropy;Exp;Historical_Bug_Density;NSmells;Bugginess
ZOOKEEPER;docs/zookeeperOver.html;17;568;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;23;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/cli/GetCommand.java;17;50;4;1;1;1;1;1;1;83;83;83;83.00;23;1;23;0;0.00;3.00;4.11;243.00;1.000;3;NO
ZOOKEEPER;ivy.xml;17;47;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/docs/src/documentation/content/xdocs/zookeeperQuotas.xml;17;61;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorAboutDialog.java;17;51;1;0;2;0;2;0;1;0;0;85;0.00;0;0;0;106;0.00;0.00;0.00;0.00;1.000;1;NO
ZOOKEEPER;src/contrib/zooinspector/ivy.xml;17;26;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/docs/src/documentation/content/xdocs/zookeeperAdmin.xml;17;1265;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/contrib/zkpython/ivy.xml;17;20;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/ZKUtil.java;17;55;3;0;1;0;1;0;1;0;0;124;0.00;0;0;0;31;0.00;0.00;0.00;0.00;1.000;5;YES
ZOOKEEPER;src/java/main/org/apache/jute/compiler/JInt.java;17;9;2;0;10;0;9;0;2;0;0;40;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.900;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/AsyncCallback.java;17;31;7;0;10;0;8;0;4;0;0;81;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.800;1;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/JLineZNodeCompletor.java;17;56;4;0;2;0;2;0;2;0;0;86;0.00;0;0;0;149;0.00;0.00;0.00;0.00;1.000;2;NO
ZOOKEEPER;src/java/main/org/apache/jute/compiler/CSharpGenerator.java;17;19;2;0;1;0;1;0;1;0;0;53;0.00;0;0;0;98;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterException.java;17;4;1;0;1;0;1;0;1;0;0;22;0.00;0;0;0;92;0.00;0.00;0.00;0.00;1.000;1;NO
ZOOKEEPER;src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java;17;6;1;0;1;0;1;0;1;0;0;37;0.00;0;0;0;106;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/quorum/LearnerZooKeeperServer.java;17;91;11;0;6;0;6;0;2;0;0;194;0.00;0;0;0;124;0.00;0.00;0.00;0.00;1.000;4;NO
ZOOKEEPER;src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java;17;28;12;0;1;0;1;0;1;0;0;139;0.00;0;0;0;106;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/quorum/StateSummary.java;17;30;6;0;1;0;1;0;1;0;0;57;0.00;0;0;0;40;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java;17;153;9;0;11;0;11;0;4;0;0;356;0.00;0;0;0;180;0.00;0.00;0.00;0.00;1.000;8;NO
ZOOKEEPER;src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersDialog.java;17;558;5;0;2;0;2;0;1;0;0;735;0.00;0;0;0;106;0.00;0.00;0.00;0.00;1.000;47;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyBean.java;17;11;2;0;1;0;1;0;1;0;0;38;0.00;0;0;0;43;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/ZooInspector.java;17;37;1;0;2;0;2;0;1;0;0;69;0.00;0;0;0;106;0.00;0.00;0.00;0.00;1.000;1;NO
ZOOKEEPER;src/java/main/org/apache/jute/InputArchive.java;17;19;15;0;9;0;8;0;2;0;0;49;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.889;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/cli/SetQuotaCommand.java;17;141;5;1;1;1;1;1;1;200;200;200;200.00;23;1;23;0;0.00;3.00;4.11;243.00;1.000;5;NO
ZOOKEEPER;src/java/main/org/apache/jute/OutputArchive.java;17;22;15;0;11;0;9;0;3;0;0;67;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.818;3;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/auth/KerberosName.java;17;269;20;0;2;0;2;0;1;0;0;420;0.00;0;0;0;30;0.00;0.00;0.00;0.00;1.000;7;YES
ZOOKEEPER;src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/g.line.js;17;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/client/StaticHostProvider.java;17;56;4;0;2;0;2;0;2;0;0;107;0.00;0;0;0;68;0.00;0.00;0.00;0.00;1.000;2;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/ConnectionBean.java;17;121;23;0;17;0;16;0;4;0;0;291;0.00;0;0;0;198;0.00;0.00;0.00;0.00;0.941;1;YES
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/NettyServerCnxnFactory.java;17;346;21;0;8;0;8;0;4;0;0;438;0.00;0;0;0;82;0.00;0.00;0.00;0.00;1.000;7;YES
ZOOKEEPER;src/java/main/org/apache/zookeeper/ClientCnxnSocketNIO.java;17;259;19;0;10;0;10;0;5;0;0;471;0.00;0;0;0;70;0.00;0.00;0.00;0.00;1.000;5;YES
ZOOKEEPER;docs/zookeeperObservers.html;17;284;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;4;NO
ZOOKEEPER;src/java/main/org/apache/jute/compiler/JVector.java;17;111;17;0;12;0;10;0;4;0;0;173;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.833;14;NO
ZOOKEEPER;src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TransactionEntry.java;17;33;9;0;2;0;2;0;2;0;0;61;0.00;0;0;0;92;0.00;0.00;0.00;0.00;1.000;10;NO
ZOOKEEPER;src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZSession.java;17;29;5;0;1;0;1;0;1;0;0;55;0.00;0;0;0;83;0.00;0.00;0.00;0.00;1.000;2;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/StatsTrack.java;17;37;7;0;1;0;1;0;1;0;0;101;0.00;0;0;0;163;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TxnLogSource.java;17;302;20;0;3;0;3;0;3;0;0;388;0.00;0;0;0;92;0.00;0.00;0.00;0.00;1.000;13;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java;17;471;14;0;53;0;46;0;9;0;0;2866;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.868;18;YES
ZOOKEEPER;docs/skin/breadcrumbs-optimized.js;17;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPort.java;17;25;5;0;1;0;1;0;1;0;0;51;0.00;0;0;0;83;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/java/main/org/apache/jute/compiler/JFloat.java;17;12;3;0;10;0;9;0;2;0;0;45;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.900;1;NO
ZOOKEEPER;src/contrib/zkpython/build.xml;17;163;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;docs/javaExample.html;17;772;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;7;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java;17;844;62;1;72;1;65;1;8;3;6;8687;6.00;7;1;7;228;1368.00;3.00;1.21;27.00;0.903;27;YES
ZOOKEEPER;src/java/main/org/apache/jute/CsvInputArchive.java;17;157;20;0;11;0;10;0;3;0;0;224;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.909;12;NO
ZOOKEEPER;src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZErrorWriter.java;17;35;3;0;1;0;1;0;1;0;0;63;0.00;0;0;0;149;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/date.format.js;17;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/BasicDataEncryptionManager.java;17;12;2;0;1;0;1;0;1;0;0;50;0.00;0;0;0;106;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/ServerAdminClient.java;17;223;8;0;15;0;10;0;5;0;0;1477;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.667;16;NO
ZOOKEEPER;src/java/main/org/apache/jute/compiler/JByte.java;17;9;2;0;10;0;9;0;2;0;0;40;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.900;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/cli/SetAclCommand.java;17;52;3;1;1;1;1;1;1;82;82;82;82.00;23;1;23;0;0.00;3.00;4.11;243.00;1.000;1;NO
ZOOKEEPER;src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JEntry.java;17;18;5;0;2;0;2;0;2;0;0;42;0.00;0;0;0;92;0.00;0.00;0.00;0.00;1.000;2;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java;17;69;4;0;25;0;20;0;6;0;0;171;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.800;1;YES
ZOOKEEPER;src/contrib/huebrowser/zkui/setup.py;17;26;1;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/docs/src/documentation/content/xdocs/zookeeperJMX.xml;17;194;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/contrib/huebrowser/zkui/src/zkui/rest.py;17;156;20;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;1;NO
ZOOKEEPER;src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Endpoint.java;17;42;10;0;1;0;1;0;1;0;0;72;0.00;0;0;0;83;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerMetaData.java;17;128;4;0;1;0;1;0;1;0;0;186;0.00;0;0;0;106;0.00;0.00;0.00;0.00;1.000;3;NO
ZOOKEEPER;src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java;17;98;6;0;3;0;3;0;3;0;0;251;0.00;0;0;0;149;0.00;0.00;0.00;0.00;1.000;6;NO
ZOOKEEPER;src/docs/src/documentation/content/xdocs/releasenotes.xml;17;1193;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/ZooKeeperSaslServer.java;17;85;5;0;1;0;1;0;1;0;0;131;0.00;0;0;0;30;0.00;0.00;0.00;0.00;1.000;11;NO
ZOOKEEPER;src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/GraphData.java;17;52;2;0;2;0;2;0;2;0;0;91;0.00;0;0;0;92;0.00;0.00;0.00;0.00;1.000;1;NO
ZOOKEEPER;src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/filters/HTTPBasicAuth.java;17;53;5;0;1;0;1;0;1;0;0;87;0.00;0;0;0;83;0.00;0.00;0.00;0.00;1.000;5;NO
ZOOKEEPER;src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Credentials.java;17;23;3;0;1;0;1;0;1;0;0;47;0.00;0;0;0;83;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/contrib/loggraph/build.xml;17;40;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java;17;117;14;0;31;0;28;0;6;0;0;331;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.903;1;NO
ZOOKEEPER;src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JSource.java;17;291;23;0;3;0;3;0;2;0;0;389;0.00;0;0;0;92;0.00;0.00;0.00;0.00;1.000;31;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java;17;56;7;0;5;0;5;0;3;0;0;139;0.00;0;0;0;121;0.00;0.00;0.00;0.00;1.000;4;NO
ZOOKEEPER;src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/loggraph.server.js;17;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/recipes/queue/src/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java;17;186;12;0;2;0;2;0;2;0;0;317;0.00;0;0;0;122;0.00;0.00;0.00;0.00;1.000;10;NO
ZOOKEEPER;docs/zookeeperAdmin.html;17;1497;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;36;NO
ZOOKEEPER;src/contrib/zooinspector/build.xml;17;107;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MergedLogSource.java;17;169;18;0;2;0;2;0;2;0;0;223;0.00;0;0;0;92;0.00;0.00;0.00;0.00;1.000;21;NO
ZOOKEEPER;src/contrib/rest/src/python/test.py;17;102;19;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;4;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumVerifier.java;17;6;2;0;3;0;3;0;2;0;0;35;0.00;0;0;0;151;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/docs/src/documentation/content/xdocs/site.xml;17;56;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;1;NO
ZOOKEEPER;src/docs/src/documentation/content/xdocs/index.xml;17;60;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorConnectionPropertiesDialog.java;17;276;3;0;1;0;1;0;1;0;0;321;0.00;0;0;0;106;0.00;0.00;0.00;0.00;1.000;9;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/client/HostProvider.java;17;7;3;0;1;0;1;0;1;0;0;61;0.00;0;0;0;68;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/RequestProcessor.java;17;11;3;1;10;1;9;1;2;8;9;62;9.00;10;1;10;228;2052.00;4.00;1.43;239.00;0.900;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java;17;10;5;0;9;0;8;0;3;0;0;100;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.889;2;NO
ZOOKEEPER;src/contrib/zkpython/src/python/zk.py;17;48;4;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;13;NO
ZOOKEEPER;src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderElectionAware.java;17;5;1;0;1;0;1;0;1;0;0;37;0.00;0;0;0;36;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/contrib/zktreeutil/build.xml;17;34;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/cli/AddAuthCommand.java;17;35;3;1;1;1;1;1;1;64;64;64;64.00;23;1;23;0;0.00;3.00;4.11;243.00;1.000;0;NO
ZOOKEEPER;src/java/main/org/apache/jute/compiler/CppGenerator.java;17;81;2;0;11;0;10;0;3;0;0;171;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.909;1;NO
ZOOKEEPER;src/java/main/org/apache/jute/XmlInputArchive.java;17;194;30;0;9;0;8;0;2;0;0;281;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.889;17;NO
ZOOKEEPER;src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/g.pie.js;17;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/java/lib/jdiff/zookeeper_3.1.1.xml;17;2552;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java;17;32;6;0;1;0;1;0;1;0;0;63;0.00;0;0;0;149;0.00;0.00;0.00;0.00;1.000;2;NO
ZOOKEEPER;src/recipes/build-recipes.xml;17;100;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;docs/skin/prototype.js;17;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/XorOp.java;17;21;1;0;1;0;1;0;1;0;0;40;0.00;0;0;0;92;0.00;0.00;0.00;0.00;1.000;1;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/version/util/VerGen.java;17;130;4;0;15;0;14;0;5;0;0;495;0.00;0;0;0;212;0.00;0.00;0.00;0.00;0.933;15;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/ServerConfig.java;17;53;10;0;19;0;17;0;4;0;0;442;0.00;0;0;0;212;0.00;0.00;0.00;0.00;0.895;0;NO
ZOOKEEPER;src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/LessThanOp.java;17;46;1;0;1;0;1;0;1;0;0;69;0.00;0;0;0;92;0.00;0.00;0.00;0.00;1.000;2;NO
ZOOKEEPER;src/java/main/org/apache/jute/compiler/JCompType.java;17;34;8;0;10;0;9;0;2;0;0;76;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.900;1;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java;17;20;4;0;8;0;7;0;2;0;0;74;0.00;0;0;0;198;0.00;0.00;0.00;0.00;0.875;0;NO
ZOOKEEPER;docs/skin/fontsize.js;17;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZNodeName.java;17;64;8;0;2;0;2;0;2;0;0;114;0.00;0;0;0;151;0.00;0.00;0.00;0.00;1.000;4;NO
ZOOKEEPER;src/contrib/zkfuse/build.xml;17;34;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/g.bar.js;17;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/quorum/Observer.java;17;82;5;0;8;0;8;0;5;0;0;201;0.00;0;0;0;121;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/cli/SetCommand.java;17;46;3;1;1;1;1;1;1;75;75;75;75.00;23;1;23;0;0.00;3.00;4.11;243.00;1.000;1;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/cli/SyncCommand.java;17;36;3;1;1;1;1;1;1;64;64;64;64.00;23;1;23;0;0.00;3.00;4.11;243.00;1.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java;17;51;11;0;14;0;11;0;5;0;0;140;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.786;7;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/ByteBufferOutputStream.java;17;30;5;0;2;0;2;0;2;0;0;53;0.00;0;0;0;26;0.00;0.00;0.00;0.00;1.000;2;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/ObserverBean.java;17;16;3;0;1;0;1;0;1;0;0;45;0.00;0;0;0;121;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java;17;27;2;0;2;0;2;0;2;0;0;57;0.00;0;0;0;149;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;docs/zookeeperOtherInfo.html;17;158;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;3;NO
ZOOKEEPER;docs/skin/screen.css;17;487;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/quorum/Election.java;17;6;2;0;12;0;11;0;5;0;0;49;0.00;0;0;0;210;0.00;0.00;0.00;0.00;0.917;0;NO
ZOOKEEPER;src/contrib/build-contrib.xml;17;151;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java;17;79;3;0;1;0;1;0;1;0;0;126;0.00;0;0;0;166;0.00;0.00;0.00;0.00;1.000;10;NO
ZOOKEEPER;conf/configuration.xsl;17;24;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java;17;20;12;0;4;0;4;0;2;0;0;125;0.00;0;0;0;180;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterParser.java;17;98;7;0;2;0;2;0;2;0;0;133;0.00;0;0;0;92;0.00;0.00;0.00;0.00;1.000;5;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/DataTree.java;17;923;45;1;63;1;53;1;8;6;21;2832;21.00;2;1;2;228;4788.00;1.00;0.00;29.00;0.841;51;YES
ZOOKEEPER;src/docs/src/documentation/content/xdocs/recipes.xml;17;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;docs/skin/CommonMessages_fr.xml;17;7;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/java/main/org/apache/jute/compiler/JString.java;17;19;4;0;10;0;9;0;2;0;0;52;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.900;1;NO
ZOOKEEPER;src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java;17;13;2;0;1;0;1;0;1;0;0;41;0.00;0;0;0;149;0.00;0.00;0.00;0.00;1.000;2;NO
ZOOKEEPER;src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorTreeViewer.java;17;247;18;0;2;0;2;0;1;0;0;388;0.00;0;0;0;106;0.00;0.00;0.00;0.00;1.000;6;NO
ZOOKEEPER;src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSource.java;17;11;7;0;1;0;1;0;1;0;0;33;0.00;0;0;0;92;0.00;0.00;0.00;0.00;1.000;0;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/Login.java;17;276;13;0;4;0;4;0;2;0;0;730;0.00;0;0;0;30;0.00;0.00;0.00;0.00;1.000;11;YES
ZOOKEEPER;src/docs/src/documentation/content/xdocs/zookeeperInternals.xml;17;380;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterOp.java;17;48;6;0;2;0;2;0;2;0;0;77;0.00;0;0;0;92;0.00;0.00;0.00;0.00;1.000;4;NO
ZOOKEEPER;src/contrib/rest/src/python/demo_master_election.py;17;47;4;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;5;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/Quotas.java;17;15;2;0;1;0;1;0;1;0;0;68;0.00;0;0;0;163;0.00;0.00;0.00;0.00;1.000;5;NO
ZOOKEEPER;src/java/main/org/apache/jute/CsvOutputArchive.java;17;106;19;0;12;0;10;0;4;0;0;176;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.833;4;NO
ZOOKEEPER;src/java/main/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java;17;5;2;0;8;0;7;0;2;0;0;47;0.00;0;0;0;198;0.00;0.00;0.00;0.00;0.875;0;NO
ZOOKEEPER;src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/loggraph.js;17;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;docs/skin/getBlank.js;17;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/recipes/build.xml;17;33;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
ZOOKEEPER;src/java/main/org/apache/jute/compiler/JFile.java;17;43;3;0;11;0;10;0;2;0;0;114;0.00;0;0;0;228;0.00;0.00;0.00;0.00;0.909;2;NO
ZOOKEEPER;src/docs/src/documentation/content/xdocs/tabs.xml;17;11;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0;NO
